"","X.x","GEOID","countyFIPS","POPULATION","POP_DENSITY","Shape_Area","NUM_WORKERS","EMPLOYMENT_DENSITY","No..Hospitals","No..Populated.Places","Total.Points.of.Interest","exposure_entropy","ALAND","cases1","cases2","cases3","cases4","income","X.y","exposure1","exposure2","exposure3","exposure4","county_pop","estimate_cases1","estimate_cases2","estimate_cases3","estimate_cases4","estimate_cases1_density","estimate_cases2_density","estimate_cases3_density","estimate_cases4_density","pop_density_class","income_class","change12exposure","change23exposure","change34exposure","change12casedensity","change23casedensity","change34casedensity"
"2190",2189,17031825803,17031,5811,14.49138912236,3.7722809013e-05,4066635,5.7291490053396,0,0,1,2.55995456494637,1746042,408,73516,85971,187602,42405.804,0,0.000280803573978606,0.000165463823510744,0.000289744573676406,0.000226775866228566,5194675,0.456407378709929,82.2383452285273,96.1710753800767,209.860139854755,0.677014133026992,121.988654420619,142.65583830996,311.297072019926,"3","1",-0.410748869160224,0.751105272008849,-0.217324889466837,179.186274509804,0.169418902007726,1.18215444742995
"2191",2190,17031825900,17031,3374,11.7406982338933,5.8076042173e-05,4066635,1.13406023621933,0,0,4,2.57412033766311,1612665,408,73516,85971,187602,47739.21,0,6.01392307695597e-05,3.54371097387973e-05,6.19857665149786e-05,4.84825488083235e-05,5194675,0.265000601577577,47.7494711411205,55.8391341132987,121.849614845972,0.425600827255459,76.6874274914517,89.6797272548506,195.695015673477,"3","2",-0.410748869160224,0.749176695612826,-0.21784384489933,179.186274509804,0.169418902007726,1.18215444742995
"2192",2191,17031826000,17031,3334,10.5376997804133,7.0889412874e-05,4066635,3.19412081927267,0,1,7,2.28920199430577,1956133,408,73516,85971,187602,36754.794,0,3.70562551069337e-05,2.18354402264479e-05,3.81537643101837e-05,2.98232221825416e-05,5194675,0.261858922839254,47.1833837535553,55.1771408220919,120.405043241396,0.346711910771746,62.4727275301364,73.0567884337199,159.421195795591,"3","1",-0.410748869160225,0.747332039771308,-0.218341290256872,179.186274509804,0.169418902007726,1.18215444742995
"2193",2192,17031380100,17031,1924,19.200041905,4.7403429944e-05,4066635,0.748442381951,0,0,17,2.03036490165822,438048,408,73516,85971,187602,28902.792,0,0.000179034582206151,0.000105496330024401,0.000184699714964378,0.000144543177246953,5194675,0.151114747313355,27.2288033418838,31.84187730705,69.4838941800979,0.893480156379183,160.992860726402,188.268094421752,410.830059551587,"4","1",-0.410748869160225,0.750769101841335,-0.21741526631576,179.186274509804,0.169418902007726,1.18215444742995
"2194",2193,17031380200,17031,1680,29.5583453204,1.1656260625e-05,4066635,1.586403125905,0,0,2,2.10699543450196,215130,408,73516,85971,187602,0,0,0.000119895506918425,7.06485630342901e-05,0.000123792700911546,9.69269460863876e-05,5194675,0.131950507009582,23.7756702777363,27.8037182306882,60.6720073921853,1.5885827785749,286.240812621843,334.735416806035,730.444378495607,"4","1",-0.410748869160225,0.752232396453163,-0.217022123496241,179.186274509804,0.169418902007726,1.18215444742995
"2195",2194,17031431200,17031,3078,19.0115504303,3.5470212252e-05,4066635,0.889348820904,0,0,8,1.29840214210158,655295,408,73516,85971,187602,55461.846,0,0.000234685573294994,0.000138288739455857,0.000242314009339221,0.000189726508479536,5194675,0.241752178913984,43.5604244731384,50.9403837583679,111.159784972111,0.955505754488007,172.169022173873,201.337708870315,439.349976846714,"4","2",-0.410748869160223,0.752232396453154,-0.217022123496238,179.186274509804,0.169418902007726,1.18215444742995
"2196",2195,17031431400,17031,6418,42.91403072685,5.9675077544e-05,4066635,5.4524529812275,0,0,8,2.75764244634967,1084987,408,73516,85971,187602,32088.225,0,0.00142525907442401,0.000839835521344001,0.00147090743123791,0.00115213494132944,5194675,0.504082353563986,90.8287213348285,106.216823574141,231.781513954193,1.20330777763303,216.819545540367,253.55287487963,553.291533577233,"4","1",-0.410748869160223,0.751423217827224,-0.216718253738237,179.186274509804,0.169418902007726,1.18215444742995
"2197",2196,17031803902,17031,3513,7.05849895825667,7.9851241884e-05,4066635,1.10647844528807,0,1,6,3.09972310990107,2201658,408,73516,85971,187602,101727.797,0,0.000300842584868644,0.00017727183333861,0.000310340696397854,0.000243359200280119,5194675,0.275917935193251,49.7166248129094,58.1395608002426,126.869501171873,0.324586040225375,58.4859493460997,68.3945746671955,149.2475252901,"3","4",-0.410748869160224,0.750648653839253,-0.215832138340842,179.186274509804,0.169418902007726,1.18215444742995
"2198",2197,17031804000,17031,4587,7.865452219075,0.000137739561094,4066635,2.1096444979,0,0,9,3.40399449994009,2532233,408,73516,85971,187602,88369.194,0,0.000762096841501746,0.000449066425664325,0.000785625195115807,0.000617076590082804,5194675,0.360272009317234,64.9160711690337,75.9140806691468,165.656248754734,0.3684907763747,66.3969801861824,77.6458836659542,169.43531036629,"3","3",-0.410748869160225,0.74946322017638,-0.214540732757631,179.186274509804,0.169418902007726,1.18215444742995
"2199",2198,17031804104,17031,4980,9.06329173081667,0.000105625063907,4066635,0.747297001628,0,0,8,3.51224486244359,2911330,408,73516,85971,187602,136086.413,0,0.000776967371657937,0.000457828902375048,0.000802952546762525,0.000629121064724727,5194675,0.391139002921261,70.4778797518613,82.4181647552542,179.849164769692,0.347968116828414,62.699078619504,73.3214876761165,159.998810424618,"3","4",-0.410748869160224,0.753826686338725,-0.216490355175633,179.186274509804,0.169418902007726,1.18215444742995
"2200",2199,17031810100,17031,4253,25.5856619473,1.5737528249e-05,4066635,3.744328673775,0,0,10,2.33833109249353,723779,408,73516,85971,187602,71333.863,0,0.000760806138314669,0.000448305877351763,0.000785747365909567,0.000614793787027708,5194675,0.334038991852233,60.1892414828647,70.3864366875695,153.594075856526,1.19533861703266,215.383612180817,251.873667266949,549.627243217063,"4","3",-0.410748869160223,0.752703690951237,-0.21756812214568,179.186274509804,0.169418902007726,1.18215444742995
"2201",2200,17031810200,17031,5739,28.5772694681833,1.6011864206e-05,4066635,5.0136402858705,1,0,4,2.89585305084989,883828,408,73516,85971,187602,61405.235,0,0.00128811605265583,0.000759023840680318,0.00133222290788837,0.00104236028081812,5194675,0.450752356980947,81.21938793091,94.9794874559044,207.259910966519,1.32090022558762,238.008090647792,278.331160034297,607.361578727177,"4","2",-0.410748869160224,0.75517926643027,-0.217578173557824,179.186274509804,0.169418902007726,1.18215444742995
"2202",2201,17031823801,17031,5716,2.70405601098733,0.001763466811557,4066635,0.838808013872233,0,0,11,3.11143216472576,45140305,408,73516,85971,187602,117992.388,0,0.00053153147360298,0.000313205521897489,0.000546968345395175,0.000427853553797228,5194675,0.448945891706411,80.8938876830601,94.5988413134604,206.429282293887,0.0257590164603364,4.64142121102473,5.42776569635191,11.844223053902,"2","4",-0.410748869160224,0.746356009566767,-0.217772733286583,179.186274509804,0.169418902007726,1.18215444742995
"2203",2202,17031050100,17031,2290,26.9891170131,1.8169918402e-05,4066635,8.811965839815,0,0,4,2.04209082777742,334634,408,73516,85971,187602,151035.876,0,0.000218044449256916,0.000128482938297974,0.00022510958634759,0.000176260693966112,5194675,0.179861107769013,32.4085029381049,37.8991159215928,82.7017243619668,1.39208887656886,250.835308455482,293.331550998779,640.094748583509,"4","4",-0.410748869160222,0.752058205779217,-0.217000498175371,179.186274509804,0.169418902007726,1.18215444742995
"2204",2203,17031610800,17031,1393,16.9813096429,3.5969019613e-05,4066635,0.511999285715,0,1,1,1.41303437208885,331962,408,73516,85971,187602,65563.008,0,9.11571040802603e-05,5.37144266633724e-05,9.40858944342336e-05,7.370652080575e-05,5194675,0.109408962062112,19.7139932719564,23.0539163662789,50.3072061293536,0.853619425539276,153.810504137121,179.868910865287,392.501743799067,"4","2",-0.410748869160225,0.751594502234355,-0.216603920821828,179.186274509804,0.169418902007726,1.18215444742995
"2205",2204,17031611000,17031,1098,8.06348996464,6.1894351869e-05,4066635,3.55439812649,0,0,2,1.37096326304227,571300,408,73516,85971,187602,14206.674,0,4.01847578133183e-06,2.36789139840204e-06,4.1490960195628e-06,3.2486503908075e-06,5194675,0.0862390813669768,15.5390987886634,18.1717158436283,39.6534905456068,0.390966603781673,70.4468157931703,82.3818379747897,179.769894124141,"3","1",-0.410748869160224,0.752232396453153,-0.217022123496238,179.186274509804,0.169418902007726,1.18215444742995
"2206",2205,17031611100,17031,2922,35.6652977396,1.1801141918e-05,4066635,0.251009874835333,0,1,2,1.66348595716456,326779,408,73516,85971,187602,19568.159,0,4.27759061313356e-05,2.52057510605856e-05,4.41663335852916e-05,3.45812620835683e-05,5194675,0.229499631834523,41.3526836616343,48.3586099226612,105.525955714265,1.818978717884,327.754998588137,383.282890576483,836.382464295278,"4","1",-0.410748869160224,0.752232396453156,-0.217022123496241,179.186274509804,0.169418902007726,1.18215444742995
"2207",2206,17031611300,17031,3556,43.5501048689334,1.1810118313e-05,4066635,4.44445115608933,0,1,8,2.49873784639007,327029,408,73516,85971,187602,25063.051,0,8.520717285509e-05,5.02084229605221e-05,8.78893570747157e-05,6.89158656978818e-05,5194675,0.279295239836948,50.3251687545419,58.8512035882899,128.422415646792,2.21195879013083,398.564613762888,466.08899300573,1017.0781689856,"4","1",-0.410748869160223,0.750490294105064,-0.215879282865892,179.186274509804,0.169418902007726,1.18215444742995
"2208",2207,17031611400,17031,4105,57.2419849785,1.1783656737e-05,4066635,2.31038441227067,0,0,6,2.53375536151643,326619,408,73516,85971,187602,36324.262,0,0.00013897985606124,8.18940373480349e-05,0.000143264667224652,0.000112227045168741,5194675,0.322414780520437,58.0947181488736,67.9370615101041,148.249160919596,2.5566616808818,460.675343460064,538.7224543311,1175.57559964899,"4","1",-0.410748869160224,0.749390698810018,-0.216645336614933,179.186274509804,0.169418902007726,1.18215444742995
"2209",2208,17031611500,17031,3567,41.84575704465,2.6441629867e-05,4066635,2.3850165370105,0,0,3,2.0560067712467,487798,408,73516,85971,187602,33523.121,0,9.62157145254184e-05,5.66952185886599e-05,9.92287193841749e-05,7.76400433681082e-05,5194675,0.280159201489987,50.4808427861223,59.0332517433718,128.819672838051,1.48752625443128,268.031814021494,313.441469656155,683.977697019157,"4","1",-0.410748869160223,0.750213190006511,-0.217564795253316,179.186274509804,0.169418902007726,1.18215444742995
"2210",2209,17031611900,17031,2045,19.89383071995,3.5398553635e-05,4066635,0.272768581906,0,0,5,1.25121714301733,612381,408,73516,85971,187602,12704.718,0,9.97909286317378e-06,5.88019175438027e-06,1.03034624893819e-05,8.06738318057235e-06,5194675,0.160618325496783,28.9412176892683,33.8444070129508,73.8537232839398,0.679318043892066,122.403787536199,143.141302822169,312.356430564312,"4","1",-0.410748869160226,0.752232396453161,-0.21702212349624,179.186274509804,0.169418902007726,1.18215444742995
"2211",2210,17031681200,17031,2716,14.7116647851,2.1513321675e-05,4066635,0.1519788725365,0,1,17,1.95219056905509,774319,408,73516,85971,187602,22681.702,0,5.4670301658957e-05,3.22145370758921e-05,5.64473555011196e-05,4.41970305445195e-05,5194675,0.213319986332157,38.4373336156737,44.9493444729459,98.0864119506995,0.713528616242515,128.568063116874,150.349923203395,328.08675358904,"3","1",-0.410748869160223,0.752232396453161,-0.21702212349624,179.186274509804,0.169418902007726,1.18215444742995
"2212",2211,17031810302,17031,3250,17.1634403572333,2.8332207975e-05,4066635,0.293283132792667,0,0,3,2.32717381777002,781827,408,73516,85971,187602,96570.924,0,0.000296179244608251,0.000174523954816682,0.000305826588108774,0.000239475805073639,5194675,0.255261397488775,45.9946002396685,53.7869549105574,117.371442871787,0.845618045291255,152.368765239294,178.182914146408,388.822638560613,"4","4",-0.410748869160225,0.752347340684614,-0.216955574220825,179.186274509804,0.169418902007726,1.18215444742995
"2213",2212,17031810400,17031,5350,10.262819295985,6.2989261992e-05,4066635,2.748327684355,0,0,6,2.55987909173117,2319247,408,73516,85971,187602,129180.058,0,0.000427005774960833,0.000251613635770786,0.000440490776361763,0.000345347884390461,5194675,0.420199531250752,75.7141880868389,88.5416026989176,193.211452112019,0.469254368309821,84.5531964231981,98.8781061224599,215.767299028576,"3","4",-0.410748869160224,0.750663373280135,-0.215992926701292,179.186274509804,0.169418902007726,1.18215444742995
"2214",2213,17031810701,17031,4916,31.559619402725,1.7090208398e-05,4066635,0.88202581045175,0,1,3,2.79601427843555,629767,408,73516,85971,187602,56887.22,0,0.0001276398120321,7.52119035800913e-05,0.000131546892810159,0.000103276023545039,5194675,0.386112316939943,69.572139931757,81.3589754893232,177.537850202371,1.58793792128589,286.124618189347,334.599536840366,730.147867424206,"4","2",-0.410748869160224,0.749016931476521,-0.214910961872126,179.186274509804,0.169418902007726,1.18215444742995
"2215",2214,17031810702,17031,3918,22.572722884,2.4824764066e-05,4066635,6.10886203650667,0,0,2,2.54969944470209,686174,408,73516,85971,187602,72634.577,0,9.45580044105987e-05,5.57184110288978e-05,9.7438859972148e-05,7.65138089835755e-05,5194675,0.307727432418775,55.4482596120065,64.842242873712,141.495788668203,1.16153344481812,209.292384140316,244.750470059947,534.083326751884,"4","3",-0.410748869160224,0.748773128537573,-0.214750572764847,179.186274509804,0.169418902007726,1.18215444742995
"2216",2215,17031810600,17031,4717,16.2664932337767,5.5561668957e-05,4066635,3.91114403512567,0,0,5,2.98573652797223,1534759,408,73516,85971,187602,65533.82,0,0.000284584151953178,0.000167691533357489,0.000293596239678495,0.000229970927625462,5194675,0.370482465216785,66.7558551786204,78.0655588655691,170.351106469606,0.625211896402935,112.654602392054,131.740421435433,287.477946541626,"4","2",-0.410748869160225,0.750811348671971,-0.216710241666263,179.186274509804,0.169418902007726,1.18215444742995
"2217",2216,17031817200,17031,4684,17.24169945265,2.9587064507e-05,4066635,2.61111212199642,0,0,2,2.60467759915805,1091131,408,73516,85971,187602,57681.471,0,0.000147329980066341,8.68143573606931e-05,0.000151888501377838,0.000119189946783875,5194675,0.367890580257668,66.2888330838792,77.5194144003234,169.159334895831,0.873255917820463,157.348730525709,184.006579683684,401.530776213124,"4","2",-0.410748869160224,0.749578134256958,-0.215279986946621,179.186274509804,0.169418902007726,1.18215444742995
"2218",2217,17031817400,17031,4204,16.0604703303,3.9962953491e-05,4066635,0.950904688829333,0,0,6,2.42885714436461,1094405,408,73516,85971,187602,45553.606,0,0.000125518314757013,7.39618089116729e-05,0.000129090100659683,0.000101003045000651,5194675,0.330190435397787,59.4957844330974,69.5754949058411,151.824475640921,0.781422990282636,140.801697435339,164.656166415658,359.305185840694,"4","1",-0.410748869160223,0.74536159349274,-0.217577145850065,179.186274509804,0.169418902007726,1.18215444742995
"2219",2218,17031817600,17031,3997,15.7544351995,3.7208708247e-05,4066635,29.5403145495113,0,0,3,2.68137894648055,1034542,408,73516,85971,187602,38329.236,0,0.0002782844821069,0.000163979445776652,0.000286483643804505,0.000224867075630018,5194675,0.313932247926964,56.5662822024477,66.1496796238456,144.348817587241,0.785936696751641,141.61500538822,165.60726410891,361.380627901964,"3","1",-0.410748869160225,0.747070448053044,-0.215078834366312,179.186274509804,0.169418902007726,1.18215444742995
"2220",2219,17031691200,17031,2847,17.8143289594133,3.6580353991e-05,4066635,0.746427501669667,0,1,9,2.09655399559993,1003068,408,73516,85971,187602,25941.454,0,0.000123682251395807,7.28799064997887e-05,0.00012761116155921,9.9873737032812e-05,5194675,0.223608984200167,40.2912698099496,47.1173725016483,102.817383955685,0.577375879878963,104.03520878721,121.660739630084,265.482524061405,"4","1",-0.410748869160225,0.750978667344749,-0.217358922115352,179.186274509804,0.169418902007727,1.18215444742995
"2221",2220,17031691100,17031,3266,20.9461171879,1.8290122295e-05,4066635,0.65645990964375,0,0,6,1.60798165396887,675743,408,73516,85971,187602,19955.27,0,0.000102164236527791,6.02003919053831e-05,0.000105404741998604,8.26218331903866e-05,5194675,0.256518068984104,46.2210351946946,54.0517522270402,117.949271513617,0.983187097267495,177.156820202738,207.170534164666,452.078102503864,"4","1",-0.410748869160224,0.750897937081016,-0.216146905501833,179.186274509804,0.169418902007726,1.18215444742995
"2222",2221,17031730100,17031,2424,15.0514308634667,2.3813206833e-05,4066635,0.322182505726333,0,0,6,1.34109913292148,656951,408,73516,85971,187602,45223.89,0,9.75852807226157e-05,5.75022370191182e-05,0.000100757282573427,7.88907231516312e-05,5194675,0.190385731542397,34.3048956864481,40.1167934471358,87.5410392372959,0.750587250334968,135.245520332415,158.158667888597,345.126640532698,"3","1",-0.410748869160225,0.752232396453161,-0.21702212349624,179.186274509804,0.169418902007726,1.18215444742995
"2223",2222,17031730300,17031,1166,15.8508174484,3.2212702896e-05,4066635,3.33057484979,0,0,3,0.749831023445845,297371,408,73516,85971,187602,61837.663,0,2.2759163380852e-05,1.34108627591342e-05,2.34989481909423e-05,1.83991565546158e-05,5194675,0.0915799352221265,16.5014473475241,19.29710443868,42.1092622733857,0.797630005028424,143.721979043308,168.071198927203,366.757314223879,"4","2",-0.410748869160226,0.752232396453163,-0.217022123496241,179.186274509804,0.169418902007726,1.18215444742995
